,timestamp,pulse
0,2018-08-10 23:00:14.802106,0
54392,2018-08-10 23:00:18.802106,8
54393,2018-08-10 23:00:22.832518,4
54394,2018-08-10 23:00:26.862660,4
54395,2018-08-10 23:00:30.892090,4
54396,2018-08-10 23:00:34.922207,4
54397,2018-08-10 23:00:38.952925,4
54398,2018-08-10 23:00:42.983624,3
54399,2018-08-10 23:00:47.014911,4
54400,2018-08-10 23:00:51.046037,4
54401,2018-08-10 23:00:55.077007,4
54402,2018-08-10 23:00:59.108502,3
54403,2018-08-10 23:01:03.138407,4
54404,2018-08-10 23:01:07.167978,4
54405,2018-08-10 23:01:11.198879,4
54406,2018-08-10 23:01:15.229672,3
54407,2018-08-10 23:01:19.259904,4
54408,2018-08-10 23:01:23.290932,4
54409,2018-08-10 23:01:27.321876,4
54410,2018-08-10 23:01:31.351884,4
54411,2018-08-10 23:01:35.382061,3
54412,2018-08-10 23:01:39.413109,3
54413,2018-08-10 23:01:43.443990,4
54414,2018-08-10 23:01:47.474218,4
54415,2018-08-10 23:01:51.503746,4
54416,2018-08-10 23:01:55.535177,4
54417,2018-08-10 23:01:59.565366,4
54418,2018-08-10 23:02:03.595442,3
54419,2018-08-10 23:02:07.625611,4
54420,2018-08-10 23:02:11.655686,4
54421,2018-08-10 23:02:15.686088,4
54422,2018-08-10 23:02:19.717303,4
54423,2018-08-10 23:02:23.747282,4
54424,2018-08-10 23:02:27.778437,3
54425,2018-08-10 23:02:31.809352,4
54426,2018-08-10 23:02:35.840276,4
54427,2018-08-10 23:02:39.869856,4
54428,2018-08-10 23:02:43.899916,4
54429,2018-08-10 23:02:47.929906,4
54430,2018-08-10 23:02:51.961086,4
54431,2018-08-10 23:02:55.991438,3
54432,2018-08-10 23:03:00.021530,4
54433,2018-08-10 23:03:04.051805,4
54434,2018-08-10 23:03:08.081834,4
54435,2018-08-10 23:03:12.112036,4
54436,2018-08-10 23:03:16.143180,4
54437,2018-08-10 23:03:20.172781,3
54438,2018-08-10 23:03:24.202747,4
54439,2018-08-10 23:03:28.232313,4
54440,2018-08-10 23:03:32.263031,4
54441,2018-08-10 23:03:36.293200,4
54442,2018-08-10 23:03:40.323204,4
54443,2018-08-10 23:03:44.353029,4
54444,2018-08-10 23:03:48.383893,4
54445,2018-08-10 23:03:52.414308,3
54446,2018-08-10 23:03:56.444810,4
54447,2018-08-10 23:04:00.474146,4
54448,2018-08-10 23:04:04.503413,4
54449,2018-08-10 23:04:08.533580,4
54450,2018-08-10 23:04:12.562918,4
54451,2018-08-10 23:04:16.592798,4
54452,2018-08-10 23:04:20.623262,3
54453,2018-08-10 23:04:24.652621,4
54454,2018-08-10 23:04:28.682171,4
54455,2018-08-10 23:04:32.712210,4
54456,2018-08-10 23:04:36.742275,4
54457,2018-08-10 23:04:40.773622,4
54458,2018-08-10 23:04:44.803319,4
54459,2018-08-10 23:04:48.832762,3
54460,2018-08-10 23:04:52.863184,4
54461,2018-08-10 23:04:56.894017,4
54462,2018-08-10 23:05:00.924741,4
54463,2018-08-10 23:05:04.955669,4
54464,2018-08-10 23:05:08.985601,4
54465,2018-08-10 23:05:13.016702,3
-1,2018-08-10 23:05:17.016702,0
